Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
12963,8,14,3146.99,5,5,5,Champions
12964,437,1,132.24,1,1,1,Lost
12965,89,1,769.81,3,1,3,Others
12966,10,1,160.18,5,1,1,New Promising
12967,3,5,2472.37,5,3,4,Loyal Customers
12968,112,1,135.95,3,1,1,Others
12969,603,1,122.45,1,1,1,Lost
12970,7,10,1453.6,5,4,4,Champions
12971,4,120,15214.55,5,5,5,Champions
12972,414,6,1115.95,1,4,3,At Risk
12973,414,1,385.55,1,1,2,Lost
12974,198,2,408.95,2,2,2,Lost
12975,430,8,1993.99,1,4,4,At Risk
12976,212,8,3156.38,2,4,5,At Risk
12977,156,4,513.88,3,3,2,Others
12978,385,6,2496.07,2,4,4,At Risk
12979,729,2,479.54,1,2,2,Lost
12980,156,26,15909.39,3,5,5,Loyal Customers
12981,30,2,372.22,4,2,2,New Promising
12982,240,17,2562.12,2,5,4,At Risk
12983,598,1,490.08,1,1,2,Lost
12984,19,1,97.5,4,1,1,New Promising
12985,1,3,1215.62,5,2,4,New Promising
12986,403,12,1998.34,2,5,4,At Risk
12987,74,6,1298.51,3,4,4,Loyal Customers
12988,292,1,505.82,2,1,2,Lost
12989,3,39,12846.8,5,5,5,Champions
12990,31,7,955.5,4,4,3,Loyal Customers
12991,23,3,764.82,4,2,3,New Promising
12992,725,1,93.35,1,1,1,Lost
12993,23,10,1191.26,4,4,4,Champions
12994,4,5,902.22,5,3,3,Loyal Customers
12995,78,2,200.72,3,2,1,Others
12996,376,1,355.5,2,1,2,Lost
12997,22,16,2065.11,4,5,4,Champions
12998,493,4,897.38,1,3,3,At Risk
12999,196,3,455.88,2,2,2,Lost
13000,107,5,965.0,3,3,3,Loyal Customers
13001,4,37,24006.6,5,5,5,Champions
13002,318,3,414.13,2,2,2,Lost
13003,106,3,149.05,3,2,1,Others
13004,12,46,11143.99,5,5,5,Champions
13005,174,6,935.03,3,4,3,Loyal Customers
13006,56,1,81.57,4,1,1,New Promising
13007,580,1,175.25,1,1,1,Lost
13008,323,7,543.28,2,4,2,At Risk
13009,673,1,234.0,1,1,1,Lost
13010,374,2,330.12,2,2,2,Lost
13011,372,1,50.55,2,1,1,Lost
13012,9,15,2576.18,5,5,4,Champions
13013,1,31,11073.48,5,5,5,Champions
13014,3,18,5220.83,5,5,5,Champions
13015,53,14,6459.08,4,5,5,Champions
13016,73,3,789.89,3,2,3,Others
13017,7,1,204.0,5,1,1,New Promising
13018,16,37,9742.81,5,5,5,Champions
13019,379,8,1212.95,2,4,4,At Risk
13020,548,5,606.96,1,3,3,At Risk
13021,4,24,4806.66,5,5,5,Champions
13022,430,1,65.3,1,1,1,Lost
13023,64,3,1449.03,3,2,4,Others
13024,464,3,535.42,1,2,2,Lost
13025,732,1,323.39,1,1,2,Lost
13026,1,13,1690.12,5,5,4,Champions
13027,114,23,17052.0,3,5,5,Loyal Customers
13028,23,3,659.68,4,2,3,New Promising
13029,31,5,1927.3,4,3,4,Loyal Customers
13030,11,2,752.44,5,2,3,New Promising
13031,407,5,3292.84,2,3,5,At Risk
13032,39,11,2790.0,4,5,4,Champions
13033,357,2,220.55,2,2,1,Lost
13034,55,3,756.82,4,2,3,New Promising
13035,58,4,1328.95,3,3,4,Loyal Customers
13036,685,1,307.1,1,1,2,Lost
13037,138,16,3842.55,3,5,5,Loyal Customers
13038,80,3,908.46,3,3,3,Loyal Customers
13039,584,4,1010.73,1,3,3,At Risk
13040,9,2,676.99,5,2,3,New Promising
13041,451,4,799.13,1,3,3,At Risk
13042,584,4,1454.84,1,3,4,At Risk
13043,254,2,471.57,2,2,2,Lost
13044,291,13,4818.35,2,5,5,At Risk
13045,99,3,808.92,3,3,3,Loyal Customers
13046,31,3,949.25,4,3,3,Loyal Customers
13047,32,42,8100.09,4,5,5,Champions
13048,14,13,4000.08,5,5,5,Champions
13049,64,5,1384.14,3,3,4,Loyal Customers
13050,9,57,11464.43,5,5,5,Champions
13051,579,2,155.8,1,2,1,Lost
13052,212,7,3119.33,2,4,5,At Risk
13053,622,1,127.65,1,1,1,Lost
13055,64,6,2292.51,3,4,4,Loyal Customers
13056,551,1,209.48,1,1,1,Lost
13057,530,4,528.24,1,3,2,At Risk
13058,25,3,271.4,4,3,1,Others
13059,250,12,2261.22,2,5,4,At Risk
13060,254,1,307.53,2,1,2,Lost
13061,72,1,248.61,3,1,1,Others
13062,191,1,346.98,2,1,2,Lost
13063,481,1,188.4,1,1,1,Lost
13064,13,6,1666.84,5,4,4,Champions
13065,373,6,1050.1,2,4,3,At Risk
13066,24,3,430.9,4,3,2,Others
13067,82,3,508.51,3,3,2,Others
13068,10,2,344.0,5,2,2,New Promising
13069,1,42,8348.79,5,5,5,Champions
13070,192,5,743.9,2,3,3,At Risk
13071,612,1,129.22,1,1,1,Lost
13072,267,1,177.15,2,1,1,Lost
13073,411,2,418.08,1,2,2,Lost
13074,511,5,1362.84,1,3,4,At Risk
13075,130,1,919.61,3,1,3,Others
13076,458,1,135.4,1,1,1,Lost
13077,1,14,2716.15,5,5,4,Champions
13078,1,95,28369.44,5,5,5,Champions
13079,4,6,419.18,5,4,2,Others
13080,179,5,260.83,3,3,1,Others
13081,1,44,55961.37,5,5,5,Champions
13082,126,25,7268.92,3,5,5,Loyal Customers
13083,4,3,395.43,5,3,2,Others
13084,488,2,116.45,1,2,1,Lost
13085,158,10,1459.46,3,4,4,Loyal Customers
13086,383,1,439.33,2,1,2,Lost
13087,726,1,313.64,1,1,2,Lost
13088,417,1,236.11,1,1,1,Lost
13089,3,247,109893.24,5,5,5,Champions
13090,9,30,12759.93,5,5,5,Champions
13092,71,15,2007.33,3,5,4,Loyal Customers
13093,267,88,53274.33,2,5,5,At Risk
13094,21,17,1990.98,4,5,4,Champions
13095,71,1,74.4,3,1,1,Others
13096,394,1,419.7,2,1,2,Lost
13097,33,40,12796.61,4,5,5,Champions
13098,1,41,28658.88,5,5,5,Champions
13099,99,1,207.36,3,1,1,Others
13101,234,4,695.4,2,3,3,At Risk
13102,1,42,11123.3,5,5,5,Champions
13103,40,3,709.64,4,3,3,Loyal Customers
13104,3,9,1709.1,5,4,4,Champions
13105,436,1,72.0,1,1,1,Lost
13106,129,3,586.46,3,3,2,Others
13107,44,15,5109.62,4,5,5,Champions
13108,373,2,748.46,2,2,3,Cannot Lose Them
13109,3,7,1107.58,5,4,3,Loyal Customers
13110,31,14,2896.17,4,5,5,Champions
13111,719,1,321.88,1,1,2,Lost
13113,1,60,16236.44,5,5,5,Champions
13114,731,1,234.38,1,1,1,Lost
13115,9,23,5379.45,5,5,5,Champions
13116,117,2,485.19,3,2,2,Others
13117,22,19,2253.96,4,5,4,Champions
13118,20,12,2334.1,4,5,4,Champions
13119,669,1,134.9,1,1,1,Lost
13120,239,1,30.6,2,1,1,Lost
13121,269,2,254.73,2,2,1,Lost
13122,94,2,922.39,3,2,3,Others
13123,473,2,506.75,1,2,2,Lost
13124,90,4,4641.66,3,3,5,Loyal Customers
13125,524,1,148.62,1,1,1,Lost
13126,5,19,3679.03,5,5,5,Champions
13127,78,1,259.17,3,1,1,Others
13128,631,1,263.5,1,1,1,Lost
13129,452,2,233.25,1,2,1,Lost
13130,94,1,64.0,3,1,1,Others
13131,23,8,3279.77,4,4,5,Champions
13132,262,1,77.3,2,1,1,Lost
13133,274,3,200.45,2,3,1,At Risk
13134,73,9,2422.28,3,4,4,Loyal Customers
13135,197,2,3371.45,2,2,5,Cannot Lose Them
13136,50,24,6097.9,4,5,5,Champions
13137,11,17,7541.61,5,5,5,Champions
13138,22,8,1261.26,4,4,4,Champions
13139,16,9,8193.83,5,4,5,Champions
13140,108,5,1054.92,3,3,3,Loyal Customers
13141,85,21,7524.13,3,5,5,Loyal Customers
13142,19,1,307.09,4,1,2,New Promising
13143,582,2,399.2,1,2,2,Lost
13144,333,2,135.35,2,2,1,Lost
13145,40,8,1124.77,4,4,3,Loyal Customers
13146,26,1,228.91,4,1,1,New Promising
13147,10,4,712.8,5,3,3,Loyal Customers
13148,29,36,7999.61,4,5,5,Champions
13149,14,4,1676.06,5,3,4,Loyal Customers
13150,471,4,435.02,1,3,2,At Risk
13151,203,5,2396.16,2,3,4,At Risk
13152,417,9,2114.98,1,4,4,At Risk
13153,6,1,486.22,5,1,2,New Promising
13154,144,5,997.43,3,3,3,Loyal Customers
13155,33,6,1370.48,4,4,4,Champions
13156,385,3,1586.54,2,3,4,At Risk
13157,49,10,5667.71,4,4,5,Champions
13158,95,5,1508.18,3,3,4,Loyal Customers
13159,9,5,1371.25,5,3,4,Loyal Customers
13160,22,1,91.8,4,1,1,New Promising
13161,313,2,472.13,2,2,2,Lost
13162,122,19,9116.94,3,5,5,Loyal Customers
13164,569,3,297.46,1,3,2,At Risk
13165,46,3,1451.16,4,3,4,Loyal Customers
13166,282,3,873.43,2,3,3,At Risk
13167,19,5,1125.15,4,3,3,Loyal Customers
13168,36,6,1831.68,4,4,4,Champions
13169,64,3,840.08,3,3,3,Loyal Customers
13170,27,1,108.81,4,1,1,New Promising
13171,8,5,426.81,5,3,2,Others
13172,400,1,69.6,2,1,1,Lost
13173,4,13,2380.97,5,5,4,Champions
13174,16,12,7995.36,5,5,5,Champions
13175,554,4,793.1,1,3,3,At Risk
13176,46,1,481.49,4,1,2,New Promising
13177,65,2,512.2,3,2,2,Others
13178,26,25,13997.89,4,5,5,Champions
13179,619,1,572.31,1,1,2,Lost
13180,607,1,86.1,1,1,1,Lost
13181,381,1,359.69,2,1,2,Lost
13182,45,1,121.18,4,1,1,New Promising
13183,8,18,7010.88,5,5,5,Champions
13184,15,12,1616.45,5,5,4,Champions
13185,268,1,71.4,2,1,1,Lost
13186,40,5,1539.69,4,3,4,Loyal Customers
13187,337,5,322.66,2,3,2,At Risk
13188,11,1,114.6,5,1,1,New Promising
13189,19,2,260.68,4,2,1,New Promising
13190,544,4,518.76,1,3,2,At Risk
13191,658,1,164.69,1,1,1,Lost
13192,95,8,2544.53,3,4,4,Loyal Customers
13193,61,1,112.08,3,1,1,Others
13194,136,2,472.78,3,2,2,Others
13195,414,1,136.73,1,1,1,Lost
13196,11,8,3059.64,5,4,5,Champions
13197,610,1,373.01,1,1,2,Lost
13198,10,12,4912.28,5,5,5,Champions
13199,4,69,15936.3,5,5,5,Champions
13200,19,4,870.09,4,3,3,Loyal Customers
13201,502,4,1233.06,1,3,4,At Risk
13202,379,8,1571.35,2,4,4,At Risk
13203,10,11,2630.55,5,5,4,Champions
13204,731,1,966.66,1,1,3,Cannot Lose Them
13205,443,1,2803.2,1,1,4,Cannot Lose Them
13206,400,15,8211.0,2,5,5,At Risk
13207,15,4,535.86,5,3,2,Others
13208,59,10,1958.3,3,4,4,Loyal Customers
13209,30,16,8438.06,4,5,5,Champions
13210,94,1,353.48,3,1,2,Others
13211,10,12,2596.32,5,5,4,Champions
13212,9,4,779.33,5,3,3,Loyal Customers
13213,57,14,3834.62,4,5,5,Champions
13214,418,7,3264.23,1,4,5,At Risk
13215,402,1,81.6,2,1,1,Lost
13216,268,1,333.74,2,1,2,Lost
13217,122,6,266.12,3,4,1,Others
13218,127,1,62.64,3,1,1,Others
13219,618,1,76.23,1,1,1,Lost
13220,78,5,1336.09,3,3,4,Loyal Customers
13221,240,2,847.41,2,2,3,Cannot Lose Them
13222,577,1,88.5,1,1,1,Lost
13223,200,6,969.12,2,4,3,At Risk
13224,60,3,2150.85,3,3,4,Loyal Customers
13225,3,17,15879.27,5,5,5,Champions
13226,273,2,312.46,2,2,2,Lost
13227,202,1,257.7,2,1,1,Lost
13228,81,1,358.0,3,1,2,Others
13229,226,1,160.95,2,1,1,Lost
13230,4,31,6076.45,5,5,5,Champions
13232,13,7,1328.35,5,4,4,Champions
13233,74,4,1176.46,3,3,3,Loyal Customers
13234,673,2,346.5,1,2,2,Lost
13235,212,2,101.17,2,2,1,Lost
13236,25,3,727.27,4,3,3,Loyal Customers
13237,388,1,643.0,2,1,3,Cannot Lose Them
13238,11,7,986.73,5,4,3,Loyal Customers
13239,262,6,1579.84,2,4,4,At Risk
13240,96,9,1398.44,3,4,4,Loyal Customers
13241,412,1,112.53,1,1,1,Lost
13242,112,7,699.4,3,4,3,Loyal Customers
13243,203,5,1220.38,2,3,4,At Risk
13244,93,1,121.74,3,1,1,Others
13245,51,2,989.22,4,2,3,New Promising
13246,18,14,3242.0,5,5,5,Champions
13247,18,4,501.12,5,3,2,Others
13248,125,2,465.68,3,2,2,Others
13249,92,9,1608.93,3,4,4,Loyal Customers
13250,453,3,245.59,1,3,1,At Risk
13251,402,1,252.68,2,1,1,Lost
13252,394,3,341.3,2,3,2,At Risk
13253,157,4,2951.11,3,3,5,Loyal Customers
13254,376,1,51.41,2,1,1,Lost
13255,4,4,669.91,5,3,3,Loyal Customers
13257,428,3,117.95,1,3,1,At Risk
13258,12,5,1009.43,5,3,3,Loyal Customers
13259,62,9,1402.54,3,4,4,Loyal Customers
13260,61,1,557.62,3,1,2,Others
13261,269,2,944.1,2,2,3,Cannot Lose Them
13262,263,3,573.45,2,3,2,At Risk
13263,1,39,8676.2,5,5,5,Champions
13264,443,1,722.56,1,1,3,Cannot Lose Them
13265,53,5,2092.66,4,3,4,Loyal Customers
13266,11,30,5965.3,5,5,5,Champions
13267,3,50,9197.66,5,5,5,Champions
13268,18,15,3127.7,5,5,5,Champions
13269,1,30,8507.01,5,5,5,Champions
13270,366,1,590.0,2,1,2,Lost
13271,37,2,172.37,4,2,1,New Promising
13272,31,2,276.56,4,2,2,New Promising
13273,113,1,138.98,3,1,1,Others
13274,409,1,360.85,1,1,2,Lost
13275,384,2,238.86,2,2,1,Lost
13276,64,7,1871.21,3,4,4,Loyal Customers
13277,16,7,523.3,5,4,2,Others
13278,41,5,1428.2,4,3,4,Loyal Customers
13279,64,2,126.3,3,2,1,Others
13280,122,8,2267.83,3,4,4,Loyal Customers
13281,437,3,306.45,1,3,2,At Risk
13282,18,7,1228.89,5,4,4,Champions
13283,60,4,373.36,3,3,2,Others
13284,323,2,196.15,2,2,1,Lost
13285,23,6,3364.59,4,4,5,Champions
13286,600,1,734.91,1,1,3,Cannot Lose Them
13287,583,7,519.67,1,4,2,At Risk
13288,443,6,892.16,1,4,3,At Risk
13289,724,1,307.95,1,1,2,Lost
13291,156,11,3270.79,3,5,5,Loyal Customers
13292,39,6,987.79,4,4,3,Loyal Customers
13293,392,7,1180.34,2,4,3,At Risk
13294,190,3,1689.53,2,3,4,At Risk
13295,360,9,1061.27,2,4,3,At Risk
13296,137,6,792.51,3,4,3,Loyal Customers
13297,8,8,4352.67,5,4,5,Champions
13298,1,1,360.0,5,1,2,New Promising
13299,268,5,1173.3,2,3,3,At Risk
13300,165,5,1267.21,3,3,4,Loyal Customers
13301,104,4,618.09,3,3,3,Loyal Customers
13302,155,2,159.2,3,2,1,Others
13303,400,1,61.72,2,1,1,Lost
13304,351,7,1120.79,2,4,3,At Risk
13305,4,16,3616.41,5,5,5,Champions
13306,430,1,53.65,1,1,1,Lost
13307,120,3,273.34,3,3,1,Others
13308,23,5,1652.47,4,3,4,Loyal Customers
13309,7,6,1706.37,5,4,4,Champions
13310,9,8,1492.8,5,4,4,Champions
13311,4,2,598.57,5,2,3,New Promising
13312,451,1,124.75,1,1,1,Lost
13313,22,15,3423.27,4,5,5,Champions
13314,2,4,593.51,5,3,2,Others
13315,689,1,310.26,1,1,2,Lost
13316,37,12,12656.18,4,5,5,Champions
13317,64,31,6068.53,3,5,5,Loyal Customers
13318,1,3,640.76,5,3,3,Loyal Customers
13319,5,78,20974.96,5,5,5,Champions
13320,70,9,2144.45,3,4,4,Loyal Customers
13321,72,2,567.36,3,2,2,Others
13322,17,1,199.48,5,1,1,New Promising
13323,3,5,787.85,5,3,3,Loyal Customers
13324,32,23,10421.37,4,5,5,Champions
13325,82,1,675.3,3,1,3,Others
13326,432,1,281.76,1,1,2,Lost
13327,39,22,8996.03,4,5,5,Champions
13328,316,1,1308.48,2,1,4,Cannot Lose Them
13329,32,14,4672.82,4,5,5,Champions
13330,93,6,2796.1,3,4,4,Loyal Customers
13331,402,1,262.4,2,1,1,Lost
13332,14,1,350.9,5,1,2,New Promising
13333,411,3,1015.74,1,3,3,At Risk
13334,82,6,6195.05,3,4,5,Loyal Customers
13336,77,1,795.12,3,1,3,Others
13337,519,2,1548.55,1,2,4,Cannot Lose Them
13338,154,10,2223.62,3,4,4,Loyal Customers
13339,201,1,860.12,2,1,3,Cannot Lose Them
13340,45,12,22100.56,4,5,5,Champions
13341,261,1,775.85,2,1,3,Cannot Lose Them
13343,173,2,303.93,3,2,2,Others
13344,68,3,2511.69,3,3,4,Loyal Customers
13345,277,2,377.6,2,2,2,Lost
13346,463,6,299.4,1,4,2,At Risk
13347,70,1,341.36,3,1,2,Others
13348,64,1,233.76,3,1,1,Others
13349,11,1,247.32,5,1,1,New Promising
13350,16,3,910.72,5,3,3,Loyal Customers
13351,66,1,373.94,3,1,2,Others
13352,8,2,389.28,5,2,2,New Promising
13354,71,1,743.53,3,1,3,Others
13355,122,1,674.7,3,1,3,Others
13356,80,1,768.24,3,1,3,Others
13357,257,5,3805.51,2,3,5,At Risk
13358,269,1,439.03,2,1,2,Lost
13359,59,4,1001.96,3,3,3,Loyal Customers
13360,428,7,1464.1,1,4,4,At Risk
13361,472,2,1450.5,1,2,4,Cannot Lose Them
13362,3,10,5357.57,5,4,5,Champions
13363,18,3,1723.86,5,3,4,Loyal Customers
13365,9,4,2164.32,5,3,4,Loyal Customers
13366,50,1,56.16,4,1,1,New Promising
13367,432,1,510.2,1,1,2,Lost
13368,257,5,1086.1,2,3,3,At Risk
13369,354,2,263.75,2,2,1,Lost
13370,366,2,721.32,2,2,3,Cannot Lose Them
13371,499,4,2271.46,1,3,4,At Risk
13372,90,1,378.64,3,1,2,Others
13373,61,6,7587.19,3,4,5,Loyal Customers
13374,415,2,422.8,1,2,2,Lost
13375,81,3,1786.48,3,3,4,Loyal Customers
13376,99,3,1019.76,3,3,3,Loyal Customers
13377,397,4,1495.43,2,3,4,At Risk
13379,26,3,572.56,4,3,2,Others
13380,433,1,62.4,1,1,1,Lost
13381,21,15,8185.02,4,5,5,Champions
13382,281,5,1387.58,2,3,4,At Risk
13383,544,1,305.28,1,1,2,Lost
13384,31,15,6635.09,4,5,5,Champions
13385,330,1,534.57,2,1,2,Lost
13386,414,2,835.46,1,2,3,Cannot Lose Them
13387,417,1,186.94,1,1,1,Lost
13388,121,4,1135.7,3,3,3,Loyal Customers
13389,11,3,797.96,5,3,3,Loyal Customers
13390,75,1,544.08,3,1,2,Others
13391,204,1,59.8,2,1,1,Lost
13392,677,1,91.14,1,1,1,Lost
13393,584,6,1105.85,1,4,3,At Risk
13394,2,24,6323.88,5,5,5,Champions
13395,185,3,1180.23,2,3,3,At Risk
13396,22,4,1325.29,4,3,4,Loyal Customers
13397,73,13,3094.11,3,5,5,Loyal Customers
13398,192,2,670.34,2,2,3,Cannot Lose Them
13399,464,3,275.4,1,3,1,At Risk
13400,574,2,300.93,1,2,2,Lost
13402,127,4,1226.85,3,3,4,Loyal Customers
13403,18,3,229.5,5,3,1,Others
13404,1,2,252.49,5,2,1,New Promising
13405,74,9,1196.56,3,4,4,Loyal Customers
13406,427,3,557.22,1,3,2,At Risk
13407,579,6,2111.89,1,4,4,At Risk
13408,2,135,49315.02,5,5,5,Champions
13410,9,12,2172.51,5,5,4,Champions
13411,107,1,213.55,3,1,1,Others
13412,620,1,487.35,1,1,2,Lost
13413,640,8,345.8,1,4,2,At Risk
13414,134,7,2482.24,3,4,4,Loyal Customers
13415,473,5,665.42,1,3,3,At Risk
13416,44,3,940.8,4,3,3,Loyal Customers
13417,5,7,1593.89,5,4,4,Champions
13418,12,37,11242.22,5,5,5,Champions
13419,64,1,221.06,3,1,1,Others
13420,135,4,140.35,3,3,1,Others
13421,40,11,4044.45,4,5,5,Champions
13422,51,2,2601.55,4,2,4,New Promising
13423,429,1,217.03,1,1,1,Lost
13424,444,2,557.92,1,2,2,Lost
13425,108,8,3362.73,3,4,5,Loyal Customers
13426,1,24,8076.76,5,5,5,Champions
13427,19,6,1006.53,4,4,3,Loyal Customers
13428,10,3,478.54,5,3,2,Others
13429,11,4,1006.8,5,3,3,Loyal Customers
13430,19,4,648.69,4,3,3,Loyal Customers
13431,67,9,3289.24,3,4,5,Loyal Customers
13432,571,2,439.1,1,2,2,Lost
13433,437,5,656.87,1,3,3,At Risk
13434,74,5,1666.86,3,3,4,Loyal Customers
13435,5,11,4431.93,5,5,5,Champions
13436,2,1,196.89,5,1,1,New Promising
13437,14,7,3408.06,5,4,5,Champions
13438,547,1,46.5,1,1,1,Lost
13439,255,3,986.61,2,3,3,At Risk
13440,423,10,1213.95,1,4,4,At Risk
13441,92,2,720.9,3,2,3,Others
13442,667,3,419.87,1,3,2,At Risk
13443,449,7,1240.71,1,4,4,At Risk
13444,374,2,619.08,2,2,3,Cannot Lose Them
13445,626,1,241.9,1,1,1,Lost
13446,420,18,3608.86,1,5,5,At Risk
13447,23,4,1104.23,4,3,3,Loyal Customers
13448,17,19,7952.81,5,5,5,Champions
13449,24,1,291.88,4,1,2,New Promising
13450,27,14,4117.54,4,5,5,Champions
13451,26,13,7019.11,4,5,5,Champions
13452,259,3,729.8,2,3,3,At Risk
13453,166,5,758.99,3,3,3,Loyal Customers
13454,641,1,219.87,1,1,1,Lost
13455,25,11,2080.88,4,5,4,Champions
13456,18,7,1737.82,5,4,4,Champions
13457,689,4,143.27,1,3,1,At Risk
13458,7,24,11850.62,5,5,5,Champions
13459,625,2,1160.41,1,2,3,Cannot Lose Them
13460,29,2,183.44,4,2,1,New Promising
13461,39,8,4138.5,4,4,5,Champions
13462,183,6,1145.6,3,4,3,Loyal Customers
13464,58,7,3083.89,3,4,5,Loyal Customers
13465,446,2,931.12,1,2,3,Cannot Lose Them
13466,100,7,952.25,3,4,3,Loyal Customers
13467,11,2,1071.91,5,2,3,New Promising
13468,2,87,12494.38,5,5,5,Champions
13469,653,1,82.4,1,1,1,Lost
13470,99,2,165.0,3,2,1,Others
13471,1,4,2501.84,5,3,4,Loyal Customers
13472,464,2,592.24,1,2,2,Lost
13473,61,10,2410.98,3,4,4,Loyal Customers
13474,236,3,646.59,2,3,3,At Risk
13475,191,4,1431.78,2,3,4,At Risk
13476,179,7,1915.77,3,4,4,Loyal Customers
13477,38,13,2806.12,4,5,4,Champions
13478,469,7,2068.03,1,4,4,At Risk
13479,198,7,808.5,2,4,3,At Risk
13480,417,2,627.82,1,2,3,Cannot Lose Them
13481,46,14,3803.09,4,5,5,Champions
13482,232,2,336.09,2,2,2,Lost
13483,66,1,140.34,3,1,1,Others
13484,241,4,767.32,2,3,3,At Risk
13485,233,15,2957.92,2,5,5,At Risk
13486,78,3,1122.41,3,3,3,Loyal Customers
13487,58,5,846.87,3,3,3,Loyal Customers
13488,17,29,14131.81,5,5,5,Champions
13489,105,4,449.52,3,3,2,Others
13490,654,1,154.25,1,1,1,Lost
13491,52,27,4467.66,4,5,5,Champions
13492,136,3,1269.84,3,3,4,Loyal Customers
13493,275,2,618.63,2,2,3,Cannot Lose Them
13494,312,1,316.26,2,1,2,Lost
13495,8,13,4790.41,5,5,5,Champions
13496,11,3,617.93,5,3,3,Loyal Customers
13497,283,7,1139.83,2,4,3,At Risk
13498,730,1,327.38,1,1,2,Lost
13499,18,7,1146.96,5,4,3,Loyal Customers
13500,23,5,1436.3,4,3,4,Loyal Customers
13501,243,5,2840.26,2,3,4,At Risk
13502,17,6,774.6,5,4,3,Loyal Customers
13503,71,12,1747.39,3,5,4,Loyal Customers
13504,64,1,295.93,3,1,2,Others
13505,68,8,4282.88,3,4,5,Loyal Customers
13506,312,8,1308.53,2,4,4,At Risk
13507,3,4,2479.16,5,3,4,Loyal Customers
13508,244,2,287.05,2,2,2,Lost
13509,9,8,1114.72,5,4,3,Loyal Customers
13510,1,17,4488.39,5,5,5,Champions
13511,484,2,244.61,1,2,1,Lost
13512,261,4,713.39,2,3,3,At Risk
13513,127,4,796.99,3,3,3,Loyal Customers
13514,74,4,815.9,3,3,3,Loyal Customers
13515,73,6,1265.82,3,4,4,Loyal Customers
13516,21,4,1685.26,4,3,4,Loyal Customers
13517,60,5,2109.07,3,3,4,Loyal Customers
13518,86,1,627.16,3,1,3,Others
13519,50,3,331.26,4,3,2,Others
13520,59,15,6377.25,3,5,5,Loyal Customers
13521,1,3,1071.73,5,3,3,Loyal Customers
13522,30,1,125.8,4,1,1,New Promising
13523,33,7,4325.07,4,4,5,Champions
13524,41,5,680.18,4,3,3,Loyal Customers
13525,15,2,628.78,5,2,3,New Promising
13526,738,4,942.6,1,3,3,At Risk
13527,34,14,4507.59,4,5,5,Champions
13529,79,2,307.76,3,2,2,Others
13530,634,1,402.98,1,1,2,Lost
13531,205,6,1433.07,2,4,4,At Risk
13532,34,1,210.31,4,1,1,New Promising
13533,183,3,269.09,3,3,1,Others
13534,2,60,7324.5,5,5,5,Champions
13535,403,1,89.5,2,1,1,Lost
13536,1,7,3444.39,5,4,5,Champions
13537,426,2,717.85,1,2,3,Cannot Lose Them
13538,43,12,3103.13,4,5,5,Champions
13539,86,9,1531.26,3,4,4,Loyal Customers
13540,467,3,632.39,1,3,3,At Risk
13541,423,3,717.9,1,3,3,At Risk
13542,377,18,3924.09,2,5,5,At Risk
13543,634,2,1439.61,1,2,4,Cannot Lose Them
13544,40,7,781.7,4,4,3,Loyal Customers
13545,391,3,337.64,2,3,2,At Risk
13546,12,5,1086.24,5,3,3,Loyal Customers
13547,408,1,167.08,1,1,1,Lost
13548,96,3,901.44,3,3,3,Loyal Customers
13549,26,9,1003.72,4,4,3,Loyal Customers
13550,383,1,342.55,2,1,2,Lost
13551,319,2,244.2,2,2,1,Lost
13552,66,32,6588.63,3,5,5,Loyal Customers
13553,675,1,499.6,1,1,2,Lost
13554,380,10,1547.46,2,4,4,At Risk
13555,74,16,8798.99,3,5,5,Loyal Customers
13556,429,2,200.82,1,2,1,Lost
13557,28,16,2980.08,4,5,5,Champions
13558,6,4,594.52,5,3,2,Others
13559,513,2,990.0,1,2,3,Cannot Lose Them
13560,7,1,171.42,5,1,1,New Promising
13561,216,11,1803.4,2,5,4,At Risk
13562,82,8,4838.18,3,4,5,Loyal Customers
13563,84,2,777.53,3,2,3,Others
13564,144,54,15036.14,3,5,5,Loyal Customers
13565,19,3,414.8,4,3,2,Others
13566,41,5,1688.6,4,3,4,Loyal Customers
13567,428,5,1074.19,1,3,3,At Risk
13568,173,1,187.05,3,1,1,Others
13569,17,4,726.54,5,3,3,Loyal Customers
13570,243,1,239.49,2,1,1,Lost
13571,13,26,4537.26,5,5,5,Champions
13572,206,1,1384.25,2,1,4,Cannot Lose Them
13573,50,6,904.52,4,4,3,Loyal Customers
13574,411,1,404.45,1,1,2,Lost
13575,23,5,732.07,4,3,3,Loyal Customers
13576,10,32,11167.0,5,5,5,Champions
13577,25,14,3346.62,4,5,5,Champions
13578,409,1,147.66,1,1,1,Lost
13579,15,6,1371.14,5,4,4,Champions
13580,406,1,107.75,2,1,1,Lost
13581,309,2,280.53,2,2,2,Lost
13582,390,2,241.68,2,2,1,Lost
13583,156,2,1445.03,3,2,4,Others
13584,307,5,340.4,2,3,2,At Risk
13585,531,4,674.46,1,3,3,At Risk
13586,541,1,127.28,1,1,1,Lost
13587,32,6,1308.1,4,4,4,Champions
13588,16,13,2445.12,5,5,4,Champions
13589,15,6,1120.74,5,4,3,Loyal Customers
13590,11,21,6284.74,5,5,5,Champions
13591,65,8,2081.19,3,4,4,Loyal Customers
13592,36,4,247.96,4,3,1,Others
13593,108,16,5444.81,3,5,5,Loyal Customers
13594,53,3,508.42,4,3,2,Others
